frame,time_s,found,x_in,y_in,heading_deg
1551,25.8758,1,-10.299,-6.676,-108.23
1552,25.8925,1,-10.252,-6.304,-108.16
1553,25.9092,1,-10.189,-5.935,-108.10
1554,25.9259,1,-10.114,-5.571,-108.12
1555,25.9426,1,-10.038,-5.207,-108.18
1556,25.9593,1,-9.951,-4.843,-108.09
1557,25.9760,1,-9.855,-4.481,-107.92
1558,25.9926,1,-9.750,-4.128,-107.86
1559,26.0093,1,-9.640,-3.766,-107.80
1560,26.0260,1,-9.524,-3.412,-107.76
1561,26.0427,1,-9.410,-3.056,-107.54
1562,26.0594,1,-9.291,-2.696,-107.54
1563,26.0761,1,-9.178,-2.332,-107.50
1564,26.0927,1,-9.064,-1.968,-107.47
1565,26.1094,1,-8.946,-1.606,-107.27
1566,26.1261,1,-8.830,-1.243,-107.29
1567,26.1428,1,-8.708,-0.882,-107.13
1568,26.1595,1,-8.587,-0.521,-107.09
1569,26.1761,1,-8.470,-0.158,-107.03
1570,26.1928,1,-8.354,0.203,-106.88
1571,26.2095,1,-8.241,0.567,-106.83
1572,26.2262,1,-8.125,0.932,-106.78
1573,26.2429,1,-8.007,1.291,-106.68
1574,26.2596,1,-7.893,1.650,-106.58
1575,26.2763,1,-7.765,2.012,-106.28
1576,26.2929,1,-7.625,2.385,-105.91
1577,26.3096,1,-7.460,2.758,-105.25
1578,26.3263,1,-7.267,3.113,-104.19
1579,26.3430,1,-7.051,3.451,-102.74
1580,26.3597,1,-6.818,3.788,-100.82
1581,26.3764,1,-6.570,4.130,-98.70
1582,26.3930,1,-6.309,4.479,-96.68
1583,26.4097,1,-6.050,4.827,-93.81
1584,26.4264,1,-5.778,5.192,-91.14
1585,26.4431,1,-5.512,5.575,-88.50
1586,26.4598,1,-5.247,5.972,-85.36
1587,26.4764,1,-4.983,6.381,-82.28
1588,26.4931,1,-4.727,6.797,-79.35
1589,26.5098,1,-4.475,7.236,-75.99
1590,26.5265,1,-4.231,7.688,-72.91
1591,26.5432,1,-3.996,8.148,-69.84
1592,26.5599,1,-3.784,8.622,-66.50
1593,26.5766,1,-3.577,9.112,-63.10
1594,26.5932,1,-3.398,9.615,-59.93
1595,26.6099,1,-3.234,10.140,-56.65
1596,26.6266,1,-3.093,10.678,-53.16
1597,26.6433,1,-2.970,11.238,-49.79
1598,26.6600,1,-2.876,11.802,-46.38
1599,26.6767,1,-2.806,12.380,-43.14
1600,26.6933,1,-2.766,12.965,-39.57
1601,26.7100,1,-2.757,13.561,-36.37
1602,26.7267,1,-2.782,14.159,-32.96
1603,26.7434,1,-2.841,14.759,-29.54
1604,26.7601,1,-2.924,15.370,-26.55
1605,26.7767,1,-3.043,15.990,-23.25
1606,26.7934,1,-3.190,16.597,-19.92
1607,26.8101,1,-3.366,17.211,-16.76
1608,26.8268,1,-3.573,17.813,-13.21
1609,26.8435,1,-3.816,18.404,-9.87
1610,26.8602,1,-4.083,18.986,-6.36
1611,26.8769,1,-4.373,19.567,-3.47
1612,26.8935,1,-4.695,20.139,-0.11
1613,26.9102,1,-5.047,20.698,3.12
1614,26.9269,1,-5.427,21.236,6.21
1615,26.9436,1,-5.833,21.757,9.77
1616,26.9603,1,-6.268,22.256,12.87
1617,26.9770,1,-6.732,22.734,16.55
1618,26.9936,1,-7.219,23.188,19.64
1619,27.0103,1,-7.732,23.610,22.96
1620,27.0270,1,-8.269,24.009,26.07
1621,27.0437,1,-8.826,24.374,29.56
1622,27.0604,1,-9.409,24.713,32.91
1634,27.2606,1,-17.221,25.956,73.04
1635,27.2773,1,-17.879,25.799,76.55
1636,27.2939,1,-18.526,25.602,79.84
1637,27.3106,1,-19.157,25.372,83.25
1638,27.3273,1,-19.786,25.099,85.83
1639,27.3440,1,-20.390,24.782,89.53
1640,27.3607,1,-20.982,24.429,92.74
1641,27.3773,1,-21.556,24.045,95.91
1642,27.3940,1,-22.105,23.623,99.17
1643,27.4107,1,-22.622,23.177,102.63
1644,27.4274,1,-23.115,22.698,105.65
1645,27.4441,1,-23.579,22.192,109.02
1646,27.4608,1,-24.014,21.668,112.21
1647,27.4775,1,-24.404,21.128,115.16
1648,27.4941,1,-24.742,20.574,117.95
1649,27.5108,1,-25.029,20.031,120.49
1650,27.5275,1,-25.274,19.485,122.05
1651,27.5442,1,-25.470,18.966,123.84
1652,27.5609,1,-25.630,18.452,125.11
1653,27.5776,1,-25.741,17.949,126.06
1654,27.5942,1,-25.830,17.464,126.95
1655,27.6109,1,-25.891,16.993,127.83
1656,27.6276,1,-25.930,16.538,128.09
1657,27.6443,1,-25.948,16.091,128.62
1658,27.6610,1,-25.933,15.658,128.79
1659,27.6776,1,-25.899,15.232,128.81
1660,27.6943,1,-25.853,14.804,128.80
1661,27.7110,1,-25.789,14.391,129.41
1662,27.7277,1,-25.713,13.986,129.73
1663,27.7444,1,-25.622,13.594,129.96
1664,27.7611,1,-25.523,13.213,130.12
1665,27.7778,1,-25.409,12.837,130.24
1666,27.7944,1,-25.280,12.469,130.43
1667,27.8111,1,-25.138,12.105,130.43
1668,27.8278,1,-24.988,11.749,130.64
1669,27.8445,1,-24.824,11.400,130.92
1670,27.8612,1,-24.643,11.060,131.10
1671,27.8779,1,-24.467,10.724,131.21
1672,27.8945,1,-24.272,10.394,131.35
1673,27.9112,1,-24.069,10.072,131.51
1674,27.9279,1,-23.865,9.755,131.73
1675,27.9446,1,-23.647,9.444,131.66
1676,27.9613,1,-23.427,9.144,131.81
1677,27.9779,1,-23.204,8.845,131.94
1678,27.9946,1,-22.973,8.549,131.96
1679,28.0113,1,-22.738,8.262,132.15
1680,28.0280,1,-22.501,7.972,132.24
1681,28.0447,1,-22.259,7.684,132.14
1682,28.0614,1,-22.027,7.395,132.37
1683,28.0781,1,-21.783,7.106,132.50
1684,28.0947,1,-21.530,6.819,132.60
1685,28.1114,1,-21.287,6.531,132.64
1686,28.1281,1,-21.040,6.251,132.77
1687,28.1448,1,-20.795,5.962,133.06
1688,28.1615,1,-20.548,5.675,133.00
1689,28.1782,1,-20.301,5.392,133.16
1690,28.1948,1,-20.048,5.101,133.35
1691,28.2115,1,-19.808,4.823,133.41
1692,28.2282,1,-19.565,4.544,133.59
1693,28.2449,1,-19.314,4.260,133.83
1694,28.2616,1,-19.071,3.978,134.04
1695,28.2782,1,-18.822,3.689,134.16
1696,28.2949,1,-18.575,3.398,134.54
1697,28.3116,1,-18.328,3.103,134.97
1698,28.3283,1,-18.077,2.805,135.36
1699,28.3450,1,-17.822,2.499,135.89
1700,28.3617,1,-17.580,2.196,136.31
1701,28.3784,1,-17.327,1.886,137.00
1702,28.3950,1,-17.084,1.573,137.64
1703,28.4117,1,-16.850,1.257,138.40
1704,28.4284,1,-16.616,0.939,139.41
1705,28.4451,1,-16.387,0.621,140.59
1706,28.4618,1,-16.157,0.299,141.41
1707,28.4785,1,-15.926,-0.025,142.66
1708,28.4951,1,-15.686,-0.354,143.63
1709,28.5118,1,-15.438,-0.677,144.97
1710,28.5285,1,-15.190,-0.994,146.16
1711,28.5452,1,-14.928,-1.311,147.24
1712,28.5619,1,-14.672,-1.632,148.45
1713,28.5785,1,-14.403,-1.948,149.99
1714,28.5952,1,-14.133,-2.261,151.16
1715,28.6119,1,-13.867,-2.567,152.44
1716,28.6286,1,-13.589,-2.880,153.70
1717,28.6453,1,-13.311,-3.182,155.14
1718,28.6620,1,-13.031,-3.482,156.38
1719,28.6787,1,-12.745,-3.780,157.73
1720,28.6953,1,-12.457,-4.078,159.17
1721,28.7120,1,-12.166,-4.377,160.56
1722,28.7287,1,-11.875,-4.672,161.98
1723,28.7454,1,-11.574,-4.960,163.46
1724,28.7621,1,-11.269,-5.234,164.83
1725,28.7788,1,-10.958,-5.508,166.15
1726,28.7954,1,-10.641,-5.783,167.80
1727,28.8121,1,-10.318,-6.056,169.00
1728,28.8288,1,-9.988,-6.318,170.63
1729,28.8455,1,-9.644,-6.569,171.93
1730,28.8622,1,-9.292,-6.839,173.42
1731,28.8788,1,-8.933,-7.066,174.67
1732,28.8955,1,-8.581,-7.299,176.14
1733,28.9122,1,-8.207,-7.531,177.64
1734,28.9289,1,-7.830,-7.745,179.01
1735,28.9456,1,-7.453,-7.951,-179.60
1736,28.9623,1,-7.077,-8.151,-178.06
1737,28.9790,1,-6.696,-8.344,-176.56
1738,28.9956,1,-6.304,-8.534,-175.11
1739,29.0123,1,-5.915,-8.717,-173.66
1740,29.0290,1,-5.526,-8.884,-172.07
1741,29.0457,1,-5.135,-9.044,-170.66
1742,29.0624,1,-4.728,-9.200,-169.14
1743,29.0791,1,-4.322,-9.336,-167.70
1744,29.0957,1,-3.922,-9.444,-166.64
1745,29.1124,1,-3.519,-9.527,-165.53
1746,29.1291,1,-3.114,-9.585,-164.75
1747,29.1458,1,-2.706,-9.624,-164.24
1748,29.1625,1,-2.312,-9.637,-163.81
1749,29.1791,1,-1.920,-9.637,-163.34
1750,29.1958,1,-1.528,-9.626,-163.03
1751,29.2125,1,-1.151,-9.607,-162.65
1752,29.2292,1,-0.772,-9.576,-162.70
1753,29.2459,1,-0.405,-9.533,-162.44
1754,29.2626,1,-0.042,-9.480,-162.34
1755,29.2793,1,0.300,-9.426,-162.07
1756,29.2959,1,0.611,-9.379,-162.08
1757,29.3126,1,0.882,-9.333,-161.81
1758,29.3293,1,1.134,-9.287,-161.75
1759,29.3460,1,1.366,-9.239,-161.61
1760,29.3627,1,1.592,-9.191,-161.45
1761,29.3794,1,1.819,-9.146,-161.15
1762,29.3960,1,2.029,-9.099,-161.04
1763,29.4127,1,2.228,-9.055,-161.04
1764,29.4294,1,2.423,-9.022,-160.80
1765,29.4461,1,2.601,-8.981,-160.51
1766,29.4628,1,2.757,-8.949,-160.35
1767,29.4794,1,2.894,-8.911,-160.31
1768,29.4961,1,3.027,-8.866,-160.21
1769,29.5128,1,3.140,-8.825,-160.23
1770,29.5295,1,3.248,-8.788,-160.23
1771,29.5462,1,3.346,-8.756,-160.01
1772,29.5629,1,3.437,-8.726,-160.18
1773,29.5796,1,3.520,-8.705,-160.13
1774,29.5962,1,3.592,-8.686,-159.88
1775,29.6129,1,3.653,-8.670,-160.12
1776,29.6296,1,3.696,-8.663,-160.09
1777,29.6463,1,3.723,-8.657,-159.85
1778,29.6630,1,3.742,-8.654,-159.85
1779,29.6797,1,3.749,-8.653,-159.84
1780,29.6963,1,3.748,-8.655,-159.84
1781,29.7130,1,3.739,-8.653,-159.82
1782,29.7297,1,3.726,-8.658,-159.88
1783,29.7464,1,3.716,-8.664,-159.91
1784,29.7631,1,3.699,-8.661,-160.00
1785,29.7797,1,3.687,-8.669,-159.95
1786,29.7964,1,3.677,-8.672,-159.98
1787,29.8131,1,3.677,-8.675,-160.02
1788,29.8298,1,3.677,-8.677,-159.93
1789,29.8465,1,3.678,-8.676,-159.93
1790,29.8632,1,3.678,-8.676,-159.93
1791,29.8799,1,3.681,-8.673,-160.00
1792,29.8965,1,3.683,-8.672,-160.00
1793,29.9132,1,3.683,-8.672,-160.00
1794,29.9299,1,3.683,-8.672,-160.00
1795,29.9466,1,3.683,-8.672,-160.05
1796,29.9633,1,3.683,-8.672,-160.00
1797,29.9799,1,3.682,-8.673,-160.00
1798,29.9966,1,3.683,-8.673,-160.02
1799,30.0133,1,3.685,-8.673,-160.02
1800,30.0300,1,3.687,-8.673,-160.09
1801,30.0467,1,3.683,-8.673,-160.02
1802,30.0634,1,3.684,-8.673,-160.02
1803,30.0800,1,3.694,-8.671,-159.90
1804,30.0967,1,3.721,-8.659,-159.96
1805,30.1134,1,3.765,-8.645,-159.86
1806,30.1301,1,3.820,-8.628,-160.03
1807,30.1468,1,3.875,-8.609,-160.04
1808,30.1635,1,3.949,-8.588,-160.01
1809,30.1802,1,4.025,-8.559,-159.97
1810,30.1968,1,4.112,-8.525,-160.02
1811,30.2135,1,4.193,-8.493,-160.00
1812,30.2302,1,4.295,-8.461,-159.76
1813,30.2469,1,4.407,-8.423,-159.91
1814,30.2636,1,4.535,-8.381,-159.86
1815,30.2802,1,4.665,-8.337,-159.99
1816,30.2969,1,4.806,-8.290,-159.82
1817,30.3136,1,4.951,-8.239,-159.86
1818,30.3303,1,5.105,-8.188,-159.89
1819,30.3470,1,5.264,-8.137,-159.55
1820,30.3637,1,5.429,-8.084,-159.82
1821,30.3803,1,5.598,-8.030,-159.77
1822,30.3970,1,5.783,-7.969,-159.79
1823,30.4137,1,5.959,-7.906,-159.84
1824,30.4304,1,6.136,-7.840,-159.76
1825,30.4471,1,6.326,-7.777,-159.78
1826,30.4638,1,6.512,-7.710,-159.49
1827,30.4805,1,6.707,-7.641,-159.43
1828,30.4971,1,6.907,-7.567,-159.45
1829,30.5138,1,7.102,-7.497,-159.60
1830,30.5305,1,7.306,-7.429,-159.79
1831,30.5472,1,7.514,-7.355,-159.71
1832,30.5639,1,7.723,-7.280,-159.51
1833,30.5805,1,7.932,-7.213,-159.77
1834,30.5972,1,8.141,-7.141,-159.51
1835,30.6139,1,8.351,-7.068,-159.42
1836,30.6306,1,8.565,-6.994,-159.44
1837,30.6473,1,8.774,-6.924,-159.62
1838,30.6640,1,8.982,-6.852,-159.43
1839,30.6806,1,9.196,-6.780,-159.42
1840,30.6973,1,9.416,-6.709,-159.42
1841,30.7140,1,9.626,-6.631,-159.46
1842,30.7307,1,9.839,-6.554,-159.39
1843,30.7474,1,10.048,-6.482,-159.32
1844,30.7641,1,10.264,-6.409,-159.15
1845,30.7808,1,10.478,-6.329,-159.08
1846,30.7974,1,10.690,-6.258,-159.25
1847,30.8141,1,10.906,-6.182,-159.04
1848,30.8308,1,11.119,-6.108,-158.96
1849,30.8475,1,11.333,-6.035,-159.13
1850,30.8642,1,11.549,-5.965,-159.00
1851,30.8808,1,11.760,-5.894,-158.98
1852,30.8975,1,11.968,-5.820,-159.02
1853,30.9142,1,12.165,-5.755,-158.93
1854,30.9309,1,12.351,-5.695,-158.82
1855,30.9476,1,12.513,-5.655,-158.46
1856,30.9643,1,12.638,-5.618,-158.49
1857,30.9809,1,12.750,-5.585,-158.24
1858,30.9976,1,12.856,-5.548,-158.25
1859,31.0143,1,12.943,-5.519,-158.21
1860,31.0310,1,13.026,-5.490,-158.18
1861,31.0477,1,13.102,-5.465,-157.96
1862,31.0644,1,13.167,-5.447,-158.13
1863,31.0811,1,13.224,-5.436,-157.97
1864,31.0977,1,13.272,-5.426,-157.89
1865,31.1144,1,13.309,-5.421,-157.85
1866,31.1311,1,13.329,-5.420,-157.74
1867,31.1478,1,13.331,-5.425,-157.66
1868,31.1645,1,13.318,-5.430,-157.59
1869,31.1811,1,13.292,-5.436,-157.69
1870,31.1978,1,13.271,-5.443,-157.75
1871,31.2145,1,13.230,-5.453,-157.82
1872,31.2312,1,13.190,-5.465,-158.00
1873,31.2479,1,13.146,-5.479,-158.07
1874,31.2646,1,13.092,-5.493,-158.11
1875,31.2812,1,13.034,-5.511,-158.05
1876,31.2979,1,12.974,-5.534,-158.15
1877,31.3146,1,12.896,-5.564,-158.15
1878,31.3313,1,12.807,-5.596,-158.24
1879,31.3480,1,12.702,-5.637,-158.23
1880,31.3647,1,12.569,-5.693,-158.30
1881,31.3814,1,12.425,-5.749,-158.29
1882,31.3980,1,12.264,-5.811,-158.29
1883,31.4147,1,12.100,-5.877,-158.35
1884,31.4314,1,11.918,-5.943,-158.35
1885,31.4481,1,11.730,-6.014,-158.44
1886,31.4648,1,11.543,-6.090,-158.51
1887,31.4814,1,11.349,-6.165,-158.57
1888,31.4981,1,11.155,-6.243,-158.69
1889,31.5148,1,10.947,-6.320,-158.71
1890,31.5315,1,10.755,-6.399,-158.73
1891,31.5482,1,10.551,-6.477,-158.77
1892,31.5649,1,10.338,-6.560,-158.89
1893,31.5816,1,10.129,-6.638,-158.82
1894,31.5982,1,9.924,-6.722,-158.97
1895,31.6149,1,9.711,-6.803,-158.95
1896,31.6316,1,9.500,-6.887,-158.97
1897,31.6483,1,9.279,-6.976,-159.16
1898,31.6650,1,9.066,-7.062,-159.22
1899,31.6817,1,8.849,-7.151,-159.05
1900,31.6983,1,8.633,-7.238,-159.16
1901,31.7150,1,8.416,-7.319,-159.17
1902,31.7317,1,8.196,-7.400,-159.13
1903,31.7484,1,7.983,-7.486,-159.38
1904,31.7651,1,7.770,-7.566,-159.43
1905,31.7817,1,7.553,-7.646,-159.74
1906,31.7984,1,7.338,-7.724,-159.79
1907,31.8151,1,7.129,-7.807,-159.62
1908,31.8318,1,6.913,-7.885,-159.81
1909,31.8485,1,6.699,-7.966,-159.91
1910,31.8652,1,6.485,-8.040,-159.85
1911,31.8819,1,6.273,-8.117,-160.07
1912,31.8985,1,6.055,-8.193,-160.15
1913,31.9152,1,5.839,-8.267,-160.24
1914,31.9319,1,5.621,-8.346,-160.20
1915,31.9486,1,5.401,-8.420,-160.31
1916,31.9653,1,5.185,-8.496,-160.34
1917,31.9820,1,4.971,-8.574,-160.49
1918,31.9986,1,4.758,-8.649,-160.49
1919,32.0153,1,4.543,-8.725,-160.60
1920,32.0320,1,4.329,-8.803,-160.71
1921,32.0487,1,4.119,-8.880,-160.83
1922,32.0654,1,3.907,-8.958,-160.83
1923,32.0821,1,3.693,-9.035,-160.81
1924,32.0987,1,3.481,-9.114,-160.85
1925,32.1154,1,3.274,-9.192,-160.90
1926,32.1321,1,3.076,-9.269,-160.91
1927,32.1488,1,2.861,-9.345,-161.02
1928,32.1655,1,2.660,-9.418,-161.06
1929,32.1822,1,2.457,-9.486,-161.14
1930,32.1988,1,2.265,-9.549,-161.32
1931,32.2155,1,2.081,-9.602,-161.42
1932,32.2322,1,1.946,-9.642,-161.53
1933,32.2489,1,1.852,-9.676,-161.67
1934,32.2656,1,1.768,-9.702,-161.75
1935,32.2822,1,1.694,-9.723,-161.69
1936,32.2989,1,1.630,-9.738,-161.91
1937,32.3156,1,1.578,-9.757,-161.91
1938,32.3323,1,1.530,-9.776,-161.88
1939,32.3490,1,1.492,-9.787,-161.95
1940,32.3657,1,1.461,-9.796,-162.08
1941,32.3824,1,1.438,-9.801,-162.22
1942,32.3990,1,1.429,-9.802,-162.43
1943,32.4157,1,1.422,-9.803,-162.42
1944,32.4324,1,1.425,-9.802,-162.41
1945,32.4491,1,1.427,-9.800,-162.46
1946,32.4658,1,1.434,-9.800,-162.36
1947,32.4825,1,1.452,-9.789,-162.42
1948,32.4991,1,1.497,-9.779,-162.15
1949,32.5158,1,1.559,-9.760,-162.26
1950,32.5325,1,1.641,-9.739,-162.03
1951,32.5492,1,1.735,-9.709,-162.11
1952,32.5659,1,1.841,-9.672,-162.10
1953,32.5825,1,1.963,-9.639,-161.99
1954,32.5992,1,2.101,-9.599,-162.02
1955,32.6159,1,2.249,-9.550,-161.88
1956,32.6326,1,2.401,-9.502,-161.83
1957,32.6493,1,2.565,-9.445,-161.88
1958,32.6660,1,2.729,-9.384,-161.75
1959,32.6827,1,2.908,-9.322,-161.80
1960,32.6993,1,3.092,-9.262,-161.69
1961,32.7160,1,3.276,-9.200,-161.70
1962,32.7327,1,3.469,-9.142,-161.63
1963,32.7494,1,3.672,-9.088,-161.46
1964,32.7661,1,3.877,-9.028,-161.47
1965,32.7828,1,4.084,-8.969,-161.61
1966,32.7994,1,4.291,-8.907,-161.35
1967,32.8161,1,4.496,-8.839,-161.43
1968,32.8328,1,4.704,-8.776,-161.31
1969,32.8495,1,4.911,-8.704,-161.23
1970,32.8662,1,5.126,-8.644,-161.31
1971,32.8828,1,5.334,-8.576,-161.19
1972,32.8995,1,5.548,-8.514,-161.08
1973,32.9162,1,5.762,-8.449,-161.28
